company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/acuity-solutions,Acuity Solutions,|Security|,Security,USA,NV,Las Vegas,Las Vegas,/organization/fishnet-security,FishNet Security,|Security|,Security,USA,KS,Overland Park,Overland Park,2009-03-19T00:00:00,2009-03,2009-Q1,2009,,USD
/organization/acumen-energy-solutions,Acumen Energy Solutions,|Energy Management|,Energy Management,USA,KS,Kansas City,Leawood,/organization/brightergy,Brightergy,|Enterprise Software|Energy IT|Energy Efficiency|Energy Management|Energy|,Energy,USA,MO,Kansas City,Kansas City,2014-08-30T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/acumen-pm,Acumen PM,|Software|,Software,USA,TX,Austin,Austin,/organization/deltek,Deltek,|Enterprise Software|Software|,Enterprise Software,USA,VA,Washington D.C.,Herndon,2013-07-15T00:00:00,2013-07,2013-Q3,2013,,USD
/organization/ad-infuse,Ad Infuse,|Mobile|Advertising|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/velti,Velti,|App Marketing|Mobile|,App Marketing,USA,CA,SF Bay Area,San Francisco,2009-05-12T00:00:00,2009-05,2009-Q2,2009,,USD
/organization/adams-golf,Adams Golf,|Sports|,Sports,USA,TX,Dallas,Plano,/organization/adidas,Adidas,|Sports|Shoes|Fashion|,Fashion,DEU,,Herzogenaurach,Herzogenaurach,2012-06-01T00:00:00,2012-06,2012-Q2,2012,"70,000,000",USD
/organization/adanet,AdaNet,|Web Hosting|,Web Hosting,USA,OK,Oklahoma City,Ada,/organization/sitestar,Sitestar,|Web Hosting|,Web Hosting,USA,VA,Roanoke,Lynchburg,2008-06-09T00:00:00,2008-06,2008-Q2,2008,,USD
/organization/adap-tv,Adap.tv,|Auctions|Television|Video|Advertising|,Television,USA,CA,SF Bay Area,San Mateo,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2013-08-07T00:00:00,2013-08,2013-Q3,2013,"405,000,000",USD
/organization/adapt-technologies,Adapt Technologies,|Advertising|,Advertising,USA,CA,Los Angeles,Pasadena,/organization/webvisible,WebVisible,|Local Advertising|Internet Marketing|Advertising|Sales and Marketing|Software|,Local Advertising,USA,CA,California,Playa Vista,2008-11-20T00:00:00,2008-11,2008-Q4,2008,,USD
/organization/adaptive-real-estate-services,Adaptive Real Estate Services,|Consulting|,Consulting,USA,CA,California,Fortuna,/organization/vast,Vast,|Classifieds|Real Estate|,Real Estate,USA,CA,SF Bay Area,San Francisco,2008-01-10T00:00:00,2008-01,2008-Q1,2008,,USD
/organization/adaptiveads,AdaptiveAds,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/glammedia,Mode Media,|Women|Fashion|Curated Web|,Fashion,USA,CA,SF Bay Area,Brisbane,2009-01-29T00:00:00,2009-01,2009-Q1,2009,,USD
/organization/adaptivity,Adaptivity,|Enterprise Software|,Enterprise Software,USA,NC,Charlotte,Charlotte,/organization/emc,EMC,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Hopkinton,2013-05-15T00:00:00,2013-05,2013-Q2,2013,,USD
/organization/adaptix,ADAPTIX,|Public Relations|,Public Relations,USA,TX,Atlanta,Carrollton,/organization/acacia-research,Acacia Research,|Finance|,Finance,USA,CA,Anaheim,Newport Beach,2012-01-13T00:00:00,2012-01,2012-Q1,2012,"160,000,000",USD
/organization/adbrite,adBrite,|Auctions|Publishing|Advertising|,Publishing,USA,CA,SF Bay Area,San Francisco,/organization/site-scout,Site Scout,|Auctions|Advertising|,Auctions,CAN,ON,Toronto,Toronto,2013-06-20T00:00:00,2013-06,2013-Q2,2013,,USD
/organization/adbuyer-com,AdBuyer.com,|Advertising|,Advertising,USA,NY,New York City,New York,/organization/mediabank,Mediaocean,|Software|Advertising|,Software,USA,NY,New York City,New York,2011-04-28T00:00:00,2011-04,2011-Q2,2011,,USD
/organization/adchemy,Adchemy,|Advertising|,Advertising,USA,CA,SF Bay Area,Foster City,/organization/walmart-labs-2,WalmartLabs,,,USA,CA,SF Bay Area,San Bruno,2014-05-06T00:00:00,2014-05,2014-Q2,2014,,USD
/organization/adcolony,AdColony,|Virtual Currency|Monetization|Apps|Video|Android|iOS|Mobile Video|Mobile|Advertising|,Virtual Currency,USA,CA,Los Angeles,Los Angeles,/organization/opera-software,Opera Software,|Software|,Software,NOR,,Oslo,Oslo,2014-06-24T00:00:00,2014-06,2014-Q2,2014,"350,000,000",USD
/organization/adconion-media-group,Adconion Media Group,|Entertainment|Ad Targeting|Advertising|,Entertainment,USA,CA,Los Angeles,Santa Monica,/organization/amobee,Amobee,|Advertising|,Advertising,USA,CA,SF Bay Area,Redwood City,2014-06-10T00:00:00,2014-06,2014-Q2,2014,"235,000,000",USD
/organization/add-on-exchange,Add-on Exchange,|Curated Web|,Curated Web,USA,NY,New York City,New York,/organization/goip-global,GoIP Global,|Curated Web|,Curated Web,USA,NY,New York City,New York,2010-11-19T00:00:00,2010-11,2010-Q4,2010,,USD
/organization/add-to-any,AddToAny,|Content Delivery|Content Discovery|Web Development|Mobile Software Tools|Social Media Management|Social Media Marketing|Social Commerce|Mobile Social|Social Media|Developer Tools|Advertising|Photo Sharing|Big Data Analytics|Analytics|Web Tools|Public Rel,Mobile Social,USA,CA,SF Bay Area,San Francisco,/organization/ador,ADOR,|Social Media|Social Commerce|News|,Social Commerce,USA,WA,Seattle,Seattle,2011-07-12T00:00:00,2011-07,2011-Q3,2011,,USD
/organization/adea,Adea,|Consulting|,Consulting,USA,TX,Dallas,Irving,/organization/valtech,Valtech,|Consulting|Electronics|Software|,Consulting,FRA,,Paris,Paris,2010-12-22T00:00:00,2010-12,2010-Q4,2010,"39,000,000",USD
/organization/adecn,AdECN,|Software|Sales and Marketing|Advertising|,Sales and Marketing,USA,CA,Santa Barbara,Carpinteria,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2007-07-26T00:00:00,2007-07,2007-Q3,2007,,USD
/organization/adengage,AdEngage,|Curated Web|,Curated Web,USA,CA,Los Angeles,El Segundo,/organization/technorati,Technorati,|Search|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,2008-10-01T00:00:00,2008-10,2008-Q4,2008,,USD
/organization/adept-cloud,Adept Cloud,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,San Mateo,/organization/hightail,Hightail,|File Sharing|Mobile|Collaboration|Storage|,File Sharing,USA,CA,SF Bay Area,Campbell,2013-09-17T00:00:00,2013-09,2013-Q3,2013,,USD
/organization/adeptol,Adeptol,|Software|,Software,USA,CA,SF Bay Area,Santa Clara,/organization/accusoft-pegasus-2,Accusoft Pegasus,,,,,,,2011-10-03T00:00:00,2011-10,2011-Q4,2011,,USD
/organization/adeptra,Adeptra,|Public Relations|,Public Relations,USA,CT,Hartford,Norwalk,/organization/fair-isaac-corporation,FICO (Fair Isaac Corporation),|Software|,Software,USA,MN,Twin Cities,Minneapolis,2012-08-16T00:00:00,2012-08,2012-Q3,2012,"115,000,000",USD
/organization/aderant,ADERANT,|Software|,Software,USA,GA,Atlanta,Atlanta,/organization/bigwords-com,BIGWORDS.com,|Curated Web|,Curated Web,USA,MD,Baltimore,Annapolis,2008-11-03T00:00:00,2008-11,2008-Q4,2008,,USD
/organization/adgrok,AdGrok,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2011-05-31T00:00:00,2011-05,2011-Q2,2011,"10,000,000",USD
/organization/aditime,ADI Time,|Curated Web|,Curated Web,USA,RI,Providence,Warwick,/organization/asure-software,Asure Software,|Software|,Software,USA,TX,Austin,Austin,2011-10-03T00:00:00,2011-10,2011-Q4,2011,,USD
/organization/adiana,Adiana,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Redwood City,/organization/cytyc,Cytyc,|Biotechnology|,Biotechnology,USA,MA,Boston,Marlborough,2007-02-26T00:00:00,2007-02,2007-Q1,2007,"215,000,000",USD
/organization/adify,Adify,|Advertising|,Advertising,USA,CA,SF Bay Area,San Bruno,/organization/cox-enterprises,Cox Enterprises,,,USA,GA,Atlanta,Atlanta,2008-04-28T00:00:00,2008-04,2008-Q2,2008,"300,000,000",USD
/organization/adility,Adility,|Coupons|Local Based Services|Network Security|Local Advertising|Advertising|,Local Based Services,USA,CA,SF Bay Area,San Francisco,/organization/incomm,InComm,|Games|Gift Card|E-Commerce|,Games,USA,GA,Atlanta,Atlanta,2012-12-01T00:00:00,2012-12,2012-Q4,2012,,USD
/organization/ad-network-adisn,Adisn,|Advertising|,Advertising,USA,CA,Los Angeles,Woodland Hills,/organization/crowdgather,CrowdGather,|Forums|Real Time|Social Media|Advertising|Curated Web|,Advertising,USA,CA,Los Angeles,Woodland Hills,2010-06-10T00:00:00,2010-06,2010-Q2,2010,"5,500,000",USD
/organization/adku,Adku,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/groupon,Groupon,|Advertising|Retail|Discounts|Craigslist Killers|Curated Web|,Advertising,USA,IL,Chicago,Chicago,2012-02-03T00:00:00,2012-02,2012-Q1,2012,,USD
/organization/admarvel,AdMarvel,|Mobile Advertising|Mobile|Advertising|,Mobile,USA,CA,SF Bay Area,San Mateo,/organization/opera-software,Opera Software,|Software|,Software,NOR,,Oslo,Oslo,2010-01-20T00:00:00,2010-01,2010-Q1,2010,"8,000,000",USD
/organization/admeld,Admeld,|Auctions|Software|Advertising|,Auctions,USA,NY,New York City,New York,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2011-06-01T00:00:00,2011-06,2011-Q2,2011,"400,000,000",CAD
/organization/adminserver,AdminServer,|Software|,Software,USA,PA,Chester Heights,Chester Heights,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2008-05-01T00:00:00,2008-05,2008-Q2,2008,,USD
/organization/admmicro,ADMMicro,|Hardware + Software|,Hardware + Software,USA,VA,Roanoke,Roanoke,/organization/gridpoint,GridPoint,|Sustainability|Energy Management|Clean Technology|,Clean Technology,USA,VA,Washington D.C.,Arlington,2009-11-09T00:00:00,2009-11,2009-Q4,2009,,USD
/organization/admob,AdMob,|Mobile|Advertising|,Advertising,USA,CA,SF Bay Area,Mountain View,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2009-11-09T00:00:00,2009-11,2009-Q4,2009,"750,000,000",USD
/organization/admobius,AdMobius,|Advertising|,Advertising,USA,CA,SF Bay Area,San Mateo,/organization/lotame,Lotame,|Optimization|Interest Graph|Monetization|Content|Weddings|Ad Targeting|Sales and Marketing|Publishing|Social Media|Advertising|,Optimization,USA,MD,Baltimore,Columbia,2014-03-18T00:00:00,2014-03,2014-Q1,2014,,USD
/organization/adnectar,AdNectar,|Virtual Goods|Advertising|,Advertising,USA,CA,SF Bay Area,Palo Alto,/organization/ador,ADOR,|Social Media|Social Commerce|News|,Social Commerce,USA,WA,Seattle,Seattle,2011-06-01T00:00:00,2011-06,2011-Q2,2011,,USD
/organization/adolor,Adolor,|Biotechnology|,Biotechnology,USA,PA,Philadelphia,Exton,/organization/cubist-pharmaceuticals,Cubist Pharmaceuticals,|Biotechnology|,Biotechnology,USA,MA,Lexington,Lexington,2011-12-12T00:00:00,2011-12,2011-Q4,2011,"453,000,000",USD
/organization/adometry,Adometry By Google,|Displays|Analytics|Software|Advertising|,Displays,USA,TX,Austin,Austin,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2014-05-06T00:00:00,2014-05,2014-Q2,2014,,USD
/organization/adomo,Adomo,|Messaging|,Messaging,USA,CA,SF Bay Area,Cupertino,/organization/avaya,Avaya,|Wireless|Unifed Communications|Software|,Software,USA,NJ,Newark,Basking Ridge,2009-07-24T00:00:00,2009-07,2009-Q3,2009,,USD
/organization/ador,ADOR,|Social Media|Social Commerce|News|,Social Commerce,USA,WA,Seattle,Seattle,/organization/lightinthebox-com,LightInTheBox.com,|Consumers|E-Commerce|,Consumers,CHN,,Beijing,Beijing,2014-01-06T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/adotube,AdoTube,|Monetization|Video|Advertising|,Video,USA,NY,New York City,New York,/organization/exponential,Exponential,|Big Data Analytics|Advertising Networks|Online Video Advertising|Mobile Advertising|Advertising|,Mobile Advertising,USA,CA,SF Bay Area,Emeryville,2011-09-13T00:00:00,2011-09,2011-Q3,2011,,USD
/organization/adparlor,AdParlor,|Social Games|Facebook Applications|Advertising|,Facebook Applications,USA,NY,New York City,New York,/organization/adknowledge,Adknowledge,|Twitter Applications|Facebook Applications|Content Discovery|Mobile Games|Mobile|Video|Apps|Social Media|Sales and Marketing|Advertising|,Mobile Games,USA,MO,Kansas City,Kansas City,2011-11-01T00:00:00,2011-11,2011-Q4,2011,,USD
/organization/adportal,AdPortal,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/glammedia,Mode Media,|Women|Fashion|Curated Web|,Fashion,USA,CA,SF Bay Area,Brisbane,2010-07-23T00:00:00,2010-07,2010-Q3,2010,,USD
/organization/adready,AdReady,|Displays|Graphics|Advertising|,Advertising,USA,WA,Seattle,Seattle,/organization/cpxi,CPXi,|Internet Marketing|Advertising|Curated Web|,Advertising,USA,NY,New York City,New York,2013-10-01T00:00:00,2013-10,2013-Q4,2013,,USD
/organization/adsage,adSage,|Services|Software|Advertising|,Software,USA,WA,Omaha,Bellevue,/organization/bestv,BesTV,,,CHN,,Shanghai,Shanghai,2014-08-19T00:00:00,2014-08,2014-Q3,2014,"100,000,000",USD
/organization/adscape,Adscape,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2007-02-01T00:00:00,2007-02,2007-Q1,2007,"23,000,000",USD
/organization/adsmobi,adsmobi,|Mobile Video|Media|Services|Advertising|Mobile|,Mobile,USA,NY,New York City,New York,/organization/smaato,Smaato,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,2013-07-25T00:00:00,2013-07,2013-Q3,2013,,USD
/organization/adstack,AdStack,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/tellapart,TellApart,|Big Data|Analytics|,Big Data,USA,CA,SF Bay Area,Burlingame,2013-09-30T00:00:00,2013-09,2013-Q3,2013,,USD
/organization/adtuition,Adtuitive,|Advertising|,Advertising,USA,NY,New York City,New York,/organization/etsy,Etsy,|Peer-to-Peer|E-Commerce|,Peer-to-Peer,USA,NY,New York City,Brooklyn,2009-12-18T00:00:00,2009-12,2009-Q4,2009,,USD
/organization/aductions,Aductions,|Advertising|,Advertising,USA,CA,SF Bay Area,San Jose,/organization/zyraz-technology,Zyraz Technology,|Biotechnology|,Biotechnology,MYS,,Kuala Lumpur,Damansara New Village,2008-06-18T00:00:00,2008-06,2008-Q2,2008,"3,500,000",USD
/organization/adura-technologies,Adura Technologies,|Lighting|Clean Energy|Clean Technology|,Clean Energy,USA,CA,SF Bay Area,San Francisco,/organization/acuity-brands,Acuity Brands,|Electronics|,Electronics,USA,GA,Atlanta,Atlanta,2013-01-07T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/advanced-analogic-technologies,Advanced Analogic Technologies,|Semiconductors|,Semiconductors,USA,NM,SF Bay Area,Santa Clara,/organization/skyworks-solutions,Skyworks Solutions,|Semiconductors|,Semiconductors,USA,MA,Boston,Woburn,2011-05-27T00:00:00,2011-05,2011-Q2,2011,"262,500,000",USD
/organization/advanced-biohealing,Advanced BioHealing,|Biotechnology|,Biotechnology,USA,CT,Hartford,Westport,/organization/shire,Shire,|Pharmaceuticals|Biotechnology|,Pharmaceuticals,IRL,,Dublin,Dublin,2011-05-17T00:00:00,2011-05,2011-Q2,2011,,USD
/organization/advanced-bionics,Advanced Bionics,|None|,None,USA,CA,Los Angeles,Valencia,/organization/sonova-holding,Sonova Holding,|None|,None,CHE,,Zurich,Stafa,2009-11-09T00:00:00,2009-11,2009-Q4,2009,,USD
/organization/advanced-data-exchange,Advanced Data Exchange,|Software|,Software,USA,CA,SF Bay Area,Fremont,/organization/liaison-technologies,Liaison Technologies,|Mobile Devices|Data Security|Security|SaaS|Cloud Data Services|Data Integration|Software|,Software,USA,GA,Atlanta,Alpharetta,2010-01-12T00:00:00,2010-01,2010-Q1,2010,,USD
/organization/advanced-energy-conversion,Advanced Energy Conversion,|Hardware + Software|,Hardware + Software,USA,NY,"Albany, New York",Schenectady,/organization/ioxus,Ioxus,|Clean Technology|,Clean Technology,USA,NY,"Albany, New York",Oneonta,2010-09-27T00:00:00,2010-09,2010-Q3,2010,,USD
/organization/advanced-liquid-logic,Advanced Liquid Logic,|Hardware + Software|,Hardware + Software,USA,NC,Raleigh,Morrisville,/organization/illumina,Illumina,,,USA,CA,San Diego,San Diego,2013-07-24T00:00:00,2013-07,2013-Q3,2013,"96,000,000",USD
/organization/advanced-mobile-solutions,Advanced Mobile Solutions,|Advertising|App Marketing|Mobile|,App Marketing,USA,PA,Newark,Wayne,/organization/autobytel-com-inc,Autobytel.com,|Software|,Software,USA,CA,Anaheim,Irvine,2013-09-30T00:00:00,2013-09,2013-Q3,2013,"2,500,000",USD
/organization/advanced-visual-technology,Advanced Visual Technology,|Software|,Software,USA,AZ,Phoenix,Surprise,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2008-10-01T00:00:00,2008-10,2008-Q4,2008,,USD
/organization/advancedmethod,advancedMethod,|Advertising|,Advertising,USA,WA,Seattle,Seattle,/organization/eiki-international,Eiki International,|Hardware + Software|,Hardware + Software,USA,CA,Los Angeles,Rancho Santa Margarita,2008-08-01T00:00:00,2008-08,2008-Q3,2008,,USD
/organization/advancednetworx,AdvancedNetworX,|Consulting|,Consulting,USA,NC,Raleigh,Morrisville,/organization/inx,INX,|Web Hosting|,Web Hosting,USA,TX,Houston,Houston,2009-07-17T00:00:00,2009-07,2009-Q3,2009,"400,000",USD
/organization/advent-cleaning-technology,Advent Cleaning Technology,|Clean Technology|,Clean Technology,USA,TX,Atlanta,Carrollton,/organization/quantum-global-technologies,Quantum Global Technologies,|Semiconductors|,Semiconductors,USA,PA,SF Bay Area,Dublin,2013-01-04T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/advent-power-systems,Advent Power Systems,|Hardware + Software|,Hardware + Software,USA,FL,Ft. Lauderdale,Fort Lauderdale,/organization/cyclone-power-technologies,Cyclone Power Technologies,|Clean Technology|,Clean Technology,USA,FL,Ft. Lauderdale,Pompano Beach,2011-12-21T00:00:00,2011-12,2011-Q4,2011,,USD
/organization/adventa-control-technologies,Adventa Control Technologies,|Semiconductors|,Semiconductors,USA,TX,Dallas,Plano,/organization/rudolph-technologies,Rudolph Technologies,|Semiconductors|,Semiconductors,USA,NJ,Newark,Flanders,2009-08-02T00:00:00,2009-08,2009-Q3,2009,,USD
/organization/adventure-central,Adventure Central,|SaaS|Marketplaces|Travel|E-Commerce|,SaaS,USA,AZ,Arizona,Colorado City,/organization/adventurelink,AdventureLink Travel Inc.,|Travel|,Travel,USA,CA,Los Angeles,Altadena,2009-03-20T00:00:00,2009-03,2009-Q1,2009,,USD
/organization/advertise-com,Advertise.com,|Sales and Marketing|Advertising|,Sales and Marketing,USA,CA,Orange County,Sherman Oaks,/organization/advertise-com,Advertise.com,|Sales and Marketing|Advertising|,Sales and Marketing,USA,CA,Orange County,Sherman Oaks,2009-01-01T00:00:00,2009-01,2009-Q1,2009,,USD
/organization/advertising-com,Advertising.com,|Internet|Sales and Marketing|Advertising|,Advertising,USA,MD,Baltimore,Baltimore,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2004-08-01T00:00:00,2004-08,2004-Q3,2004,"435,000,000",USD
/organization/adwhirl,AdWhirl,|Mobile|,Mobile,USA,CA,SF Bay Area,Menlo Park,/organization/admob,AdMob,|Mobile|Advertising|,Advertising,USA,CA,SF Bay Area,Mountain View,2009-08-27T00:00:00,2009-08,2009-Q3,2009,,USD
/organization/adxpose,AdXpose,|Analytics|SaaS|Advertising|,SaaS,USA,WA,Seattle,Seattle,/organization/comscore,comScore,|Business Services|Curated Web|,Business Services,USA,VA,Washington D.C.,Reston,2011-08-03T00:00:00,2011-08,2011-Q3,2011,"22,000,000",USD
